type,source,status,age_rating,year,episodes,mal_score,mal_scored_by,anilist_score,score_gap_mal_anilist,num_platforms,Action,Adventure,Avant Garde,Boys Love,Comedy,Drama,Fantasy,Girls Love,Gourmet,Horror,Josei,Kids,Mystery,Romance,Sci-Fi,Seinen,Shoujo,Shounen,Slice of Life,Sports,Supernatural,Suspense
TV,original,finished_airing,pg_13,2021.0,13,5.83,7196,5.3,-0.53,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
MOVIE,original,finished_airing,pg_13,2023.0,1,7.4,753,7.0,-0.4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,other,finished_airing,g,2021.0,12,8.02,11494,7.8,-0.22,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,other,finished_airing,g,2021.0,37,7.09,548,6.2,-0.89,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,mixed_media,finished_airing,pg_13,2021.0,12,6.27,9683,5.9,-0.37,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TV,mixed_media,finished_airing,pg_13,2021.0,13,7.28,17511,7.0,-0.28,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2021.0,12,6.47,128659,6.2,-0.27,3,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r,2021.0,12,6.76,17823,6.4,-0.36,1,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
TV,manga,finished_airing,r,2022.0,12,8.42,1182094,8.3,-0.12,6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,r,2022.0,12,6.9,73166,6.7,-0.2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,pg_13,2023.0,13,5.57,1048,5.1,-0.47,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
MOVIE,novel,finished_airing,r,2020.0,1,6.69,371,,,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
MOVIE,manga,finished_airing,pg_13,2021.0,1,7.69,10355,7.6,-0.09,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,manga,finished_airing,g,2021.0,1,7.46,1539,7.3,-0.16,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2015.0,1,5.84,247,5.0,-0.84,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,,finished_airing,g,2016.0,1,5.64,527,4.8,-0.84,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2021.0,1,7.46,96150,7.3,-0.16,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,g,2021.0,12,5.87,164,5.0,-0.87,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2021.0,12,6.79,90167,6.6,-0.19,2,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2021.0,14,8.24,56455,8.2,-0.04,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
TV,manga,finished_airing,r,2021.0,24,6.01,151077,5.8,-0.21,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
TV,manga,finished_airing,pg_13,2021.0,12,7.79,74667,7.6,-0.19,3,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg,2021.0,50,5.63,251,4.7,-0.93,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2022.0,12,7.27,26025,7.1,-0.17,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,light_novel,finished_airing,pg_13,2023.0,12,7.29,39156,7.2,-0.09,2,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2022.0,12,6.62,46917,6.2,-0.42,2,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,original,finished_airing,pg_13,,1,6.02,178,,,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2021.0,13,6.7,47169,6.4,-0.3,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,light_novel,finished_airing,r,2021.0,12,8.59,728026,8.5,-0.09,6,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,pg_13,2021.0,13,8.24,9310,8.1,-0.14,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,,1,5.04,171,4.2,-0.84,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2017.0,1,5.98,146,4.7,-1.28,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
TV,other,finished_airing,r,2021.0,12,5.31,4379,4.8,-0.51,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2021.0,5,4.9,195,4.1,-0.8,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
MOVIE,other,finished_airing,g,,1,5.62,145,4.3,-1.32,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,web_manga,finished_airing,pg_13,2022.0,12,6.94,283773,6.8,-0.14,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,original,finished_airing,g,2021.0,26,5.91,357,4.9,-1.01,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
MOVIE,novel,finished_airing,pg_13,2021.0,1,7.29,4591,7.0,-0.29,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2022.0,1,8.7,37836,8.7,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TV,manga,finished_airing,pg_13,2022.0,12,7.0,60139,6.9,-0.1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
MOVIE,novel,finished_airing,pg_13,2021.0,1,6.75,212,5.4,-1.35,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2021.0,12,5.92,6531,5.3,-0.62,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
MOVIE,mixed_media,finished_airing,pg_13,2023.0,1,6.34,159,5.4,-0.94,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,mixed_media,finished_airing,pg_13,2021.0,26,6.96,3260,6.7,-0.26,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2022.0,13,6.67,3255,6.0,-0.67,2,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
TV,original,finished_airing,pg_13,2021.0,24,7.52,56102,7.3,-0.22,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,r,2021.0,13,8.37,277015,8.2,-0.17,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
TV,original,finished_airing,pg_13,2021.0,13,8.62,255589,8.5,-0.12,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,mixed_media,finished_airing,pg_13,2021.0,12,5.88,15555,5.7,-0.18,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TV,manga,finished_airing,pg_13,2021.0,12,7.79,250127,7.7,-0.09,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,other,finished_airing,pg,2021.0,41,6.49,334,5.5,-0.99,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2021.0,1,7.14,40593,7.0,-0.14,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2023.0,24,7.9,33539,7.7,-0.2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2021.0,12,6.44,160054,6.1,-0.34,3,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
TV,manga,currently_airing,pg_13,2026.0,12,7.5,4872,7.4,-0.1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
MOVIE,original,finished_airing,pg,2021.0,1,5.23,1318,4.6,-0.63,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r,2023.0,13,8.08,545888,8.0,-0.08,3,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TV,game,finished_airing,pg_13,2022.0,12,5.85,16363,5.3,-0.55,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,2021.0,1,6.63,601,6.4,-0.23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,g,2021.0,43,5.64,161,5.7,0.06,0,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,pg_13,2022.0,17,8.34,6130,8.3,-0.04,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2021.0,12,6.15,118632,5.9,-0.25,4,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2025.0,12,6.49,35056,6.4,-0.09,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2022.0,12,7.38,158941,7.2,-0.18,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,r,2023.0,12,7.21,155690,7.1,-0.11,3,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2022.0,12,6.22,145971,6.1,-0.12,3,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,r,2022.0,12,6.77,66607,6.9,0.13,3,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2022.0,12,6.32,106466,6.1,-0.22,5,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,r,2022.0,11,7.75,184974,7.7,-0.05,4,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r,2022.0,25,8.46,299164,8.3,-0.16,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
TV,original,finished_airing,r,2021.0,12,6.13,31282,5.7,-0.43,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TV,web_manga,finished_airing,pg_13,2021.0,12,7.58,110779,7.4,-0.18,2,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,game,finished_airing,r,2021.0,12,6.29,24759,6.0,-0.29,2,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2021.0,1,7.12,1415,7.1,-0.02,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2021.0,1,7.39,2352,7.0,-0.39,0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
TV,original,finished_airing,g,2018.0,52,6.81,455,5.7,-1.11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TV,game,finished_airing,pg_13,2021.0,24,5.98,7438,5.3,-0.68,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,game,finished_airing,pg_13,2022.0,3,7.1,648,6.3,-0.8,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r,2022.0,11,8.69,1140805,8.6,-0.09,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TV,light_novel,finished_airing,pg_13,2021.0,12,7.3,354858,7.2,-0.1,4,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
TV,4_koma_manga,finished_airing,pg_13,2022.0,12,8.72,495306,8.7,-0.02,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,mixed_media,finished_airing,pg_13,2021.0,1,7.92,61949,7.8,-0.12,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TV,other,finished_airing,g,2019.0,26,6.66,507,5.6,-1.06,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2022.0,12,6.96,94719,6.8,-0.16,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2021.0,12,6.93,8787,6.4,-0.53,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,,finished_airing,pg,,24,6.81,172,,,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,2019.0,1,7.16,701,,,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,,1,5.54,171,4.7,-0.84,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,,1,5.67,211,4.4,-1.27,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,light_novel,finished_airing,r,2022.0,20,8.21,485713,8.1,-0.11,5,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg,2020.0,52,6.29,215,5.5,-0.79,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,g,2021.0,1,5.83,222,5.4,-0.43,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,4_koma_manga,finished_airing,pg_13,2022.0,12,6.72,17619,6.3,-0.42,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,g,2021.0,98,6.74,982,5.8,-0.94,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
TV,original,finished_airing,g,2021.0,51,5.79,300,4.6,-1.19,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2021.0,12,7.19,57302,6.9,-0.29,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MOVIE,manga,finished_airing,pg_13,2021.0,1,8.0,4397,8.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
TV,light_novel,finished_airing,pg_13,2022.0,12,6.65,179440,6.5,-0.15,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TV,light_novel,finished_airing,pg_13,2022.0,12,7.14,114118,7.0,-0.14,4,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2022.0,12,6.29,162556,6.2,-0.09,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,r,2023.0,12,6.82,136519,6.8,-0.02,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,r,2024.0,12,6.49,59524,6.5,0.01,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,r,2023.0,1,7.66,1667,7.5,-0.16,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TV,game,finished_airing,pg_13,2023.0,12,5.63,10519,5.2,-0.43,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2021.0,13,6.33,11947,5.9,-0.43,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,mixed_media,finished_airing,pg_13,2021.0,13,5.8,6893,5.3,-0.5,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2021.0,12,7.34,62139,7.2,-0.14,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,web_manga,finished_airing,pg_13,2021.0,12,7.37,259352,7.2,-0.17,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,r,2021.0,15,6.74,53619,6.4,-0.34,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
TV,manga,finished_airing,pg_13,2022.0,12,7.67,8137,7.7,0.03,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,game,finished_airing,pg_13,2021.0,26,5.73,29016,5.3,-0.43,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,g,2021.0,8,5.53,137,,,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2021.0,24,7.06,15941,6.9,-0.16,3,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,other,finished_airing,g,2021.0,52,5.96,169,4.7,-1.26,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
TV,original,finished_airing,pg_13,2022.0,12,7.47,47832,7.4,-0.07,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
MOVIE,manga,finished_airing,pg_13,2022.0,1,7.82,177290,7.8,-0.02,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2023.0,11,8.14,305624,8.1,-0.04,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,web_manga,finished_airing,pg_13,2022.0,12,7.64,80794,7.5,-0.14,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
TV,mixed_media,finished_airing,pg_13,2021.0,12,7.16,241084,6.9,-0.26,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,r,2021.0,1,8.36,823305,8.3,-0.06,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TV,original,finished_airing,pg_13,2021.0,12,6.73,10791,6.0,-0.73,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TV,light_novel,finished_airing,r,2021.0,12,8.73,387227,8.7,-0.03,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,visual_novel,finished_airing,pg_13,2022.0,1,7.13,894,6.6,-0.53,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r,2021.0,12,7.9,261684,7.8,-0.1,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,r,2022.0,12,8.78,958120,8.7,-0.08,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
MOVIE,manga,finished_airing,pg_13,2023.0,1,7.97,126071,8.0,0.03,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,novel,finished_airing,r,2021.0,1,7.3,5355,6.6,-0.7,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,r,2022.0,2,7.19,1646,7.1,-0.09,1,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TV,light_novel,finished_airing,pg_13,2023.0,12,6.29,70539,6.1,-0.19,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,manga,finished_airing,pg_13,2022.0,12,7.37,119178,7.3,-0.07,2,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,original,finished_airing,pg_13,2021.0,12,6.32,7310,6.0,-0.32,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2022.0,12,7.33,21496,7.1,-0.23,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
TV,manga,finished_airing,pg_13,2022.0,24,6.84,138858,6.7,-0.14,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2021.0,13,4.74,6730,4.0,-0.74,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TV,manga,finished_airing,pg_13,2022.0,11,7.8,49657,7.6,-0.2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2022.0,12,8.12,837586,8.0,-0.12,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
TV,web_manga,finished_airing,pg_13,2022.0,12,6.36,25535,5.8,-0.56,3,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2021.0,20,7.0,94608,6.8,-0.2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TV,light_novel,finished_airing,r,2022.0,12,7.13,197432,7.0,-0.13,3,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2021.0,12,6.89,166229,6.8,-0.09,3,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,g,2021.0,12,5.53,142,4.0,-1.53,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2021.0,12,7.13,10050,6.9,-0.23,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,mixed_media,finished_airing,pg_13,2021.0,12,6.4,16633,6.2,-0.2,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,mixed_media,finished_airing,pg_13,2022.0,12,6.63,6196,6.4,-0.23,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2022.0,12,7.54,47976,7.4,-0.14,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
MOVIE,manga,finished_airing,pg_13,2021.0,1,7.61,10658,7.4,-0.21,1,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2021.0,12,7.7,52027,7.6,-0.1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
MOVIE,original,finished_airing,pg_13,2026.0,1,7.4,216,8.3,0.9,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
MOVIE,original,finished_airing,pg_13,2022.0,1,7.87,20822,7.8,-0.07,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TV,light_novel,finished_airing,pg_13,2022.0,12,6.39,63690,6.2,-0.19,3,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2021.0,12,7.86,141247,7.8,-0.06,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2022.0,12,7.3,12476,7.1,-0.2,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,original,finished_airing,pg_13,2021.0,12,5.28,12507,4.9,-0.38,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,game,finished_airing,pg,2021.0,16,6.66,256,5.5,-1.16,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2021.0,13,6.71,2993,6.4,-0.31,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,r,2022.0,13,8.06,332295,8.0,-0.06,4,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,light_novel,finished_airing,r,2024.0,1,7.75,50344,7.8,0.05,2,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2022.0,1,7.59,92325,7.6,0.01,2,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,other,finished_airing,pg_13,2022.0,13,7.66,18222,7.5,-0.16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,manga,finished_airing,pg_13,2021.0,12,7.77,549047,7.6,-0.17,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,original,finished_airing,pg_13,2021.0,1,5.22,165,,,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,original,finished_airing,r+,2017.0,1,5.59,202,5.1,-0.49,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
