type,source,status,age_rating,is_adult,year,episodes,duration_min,is_long_running,is_movie,mal_score,mal_scored_by,anilist_score,score_gap_mal_anilist,genres,num_platforms,Action,Adventure,Avant Garde,Boys Love,Comedy,Drama,Fantasy,Girls Love,Gourmet,Horror,Josei,Kids,Mystery,Romance,Sci-Fi,Seinen,Shoujo,Shounen,Slice of Life,Sports,Supernatural,Suspense
TV,game,finished_airing,pg_13,False,2000.0,24.0,25.0,False,False,6.94,9936.0,6.4,-0.54,Comedy | Fantasy | Mecha | Sci-Fi,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,r,False,2000.0,50.0,23.0,False,False,7.53,22392.0,7.0,-0.53,Action | Adventure | Drama | Fantasy | Shounen,0.0,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,False,2003.0,25.0,23.0,False,False,7.35,14362.0,6.9,-0.45,Action | Adventure | Comedy | Drama | Josei | Mythology | Supernatural,0.0,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
TV,manga,finished_airing,pg_13,False,2004.0,26.0,24.0,False,False,7.36,9148.0,6.8,-0.56,Action | Adventure | Comedy | Drama | Josei | Mythology | Supernatural,0.0,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
TV,manga,finished_airing,pg_13,False,2002.0,49.0,24.0,False,False,7.57,55674.0,7.1,-0.47,Action | Mystery | Shounen | Super Power | Supernatural,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
TV,visual_novel,finished_airing,r+,False,2003.0,12.0,24.0,False,False,6.13,68062.0,5.3,-0.83,Comedy | Ecchi | Romance | School,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r,False,2003.0,13.0,24.0,False,False,7.39,81728.0,7.1,-0.29,Action | Drama | Military | Psychological | Sci-Fi | Suspense,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
TV,manga,finished_airing,pg_13,False,2001.0,75.0,24.0,False,False,8.08,67121.0,7.8,-0.28,Comedy | Drama | School | Shounen | Strategy Game | Supernatural,2.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TV,manga,finished_airing,pg_13,False,1999.0,62.0,23.0,False,False,8.44,318095.0,8.3,-0.14,Action | Adventure | Fantasy | Shounen,1.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,r,False,2005.0,12.0,23.0,False,False,6.12,4758.0,5.6,-0.52,Mecha | Sci-Fi | Shounen,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,False,1999.0,44.0,24.0,False,False,7.48,29983.0,7.1,-0.38,Action | Drama | Mahou Shoujo | Reincarnation | Romance | School | Shoujo | Supernatural,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
TV,manga,finished_airing,pg_13,False,2004.0,12.0,24.0,False,False,6.81,32073.0,6.2,-0.61,Drama | Girls Love | Mecha | Shounen | Supernatural,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TV,visual_novel,finished_airing,g,False,2002.0,13.0,24.0,False,False,7.06,28751.0,6.5,-0.56,Drama | Romance | Supernatural,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TV,manga,finished_airing,pg_13,False,1998.0,26.0,24.0,False,False,7.6,87308.0,7.6,0.0,Comedy | Drama | Romance | School | Shoujo,2.0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
TV,original,finished_airing,r+,False,2004.0,12.0,24.0,False,False,6.71,29726.0,6.2,-0.51,Comedy | Drama | Ecchi | Romance | Sci-Fi,1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,r+,False,2003.0,14.0,24.0,False,False,7.16,71377.0,6.7,-0.46,Drama | Love Polygon | Romance,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,pg_13,False,2004.0,12.0,25.0,False,False,6.63,3061.0,6.2,-0.43,Drama | Romance,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2005.0,12.0,24.0,False,False,6.7,72704.0,5.8,-0.9,Boys Love | Drama | Josei | Mystery | Supernatural,0.0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
TV,original,finished_airing,r,False,2005.0,50.0,24.0,False,False,7.6,165884.0,7.3,-0.3,Action | Drama | Gore | Horror | Military | Mystery | Supernatural | Vampire,1.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
TV,original,finished_airing,r,False,2005.0,24.0,24.0,False,False,7.29,13414.0,6.9,-0.39,Action | Sci-Fi | Super Power,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,novel,finished_airing,pg_13,False,2002.0,45.0,25.0,False,False,8.01,49931.0,7.7,-0.31,Action | Adventure | Fantasy | Isekai,5.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2001.0,64.0,23.0,False,False,7.73,204039.0,7.4,-0.33,Action | Adventure | Shounen | Supernatural,1.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
MOVIE,manga,finished_airing,r+,False,1996.0,1.0,98.0,False,True,6.57,20056.0,6.1,-0.47,Action | Drama | Fantasy | Mystery | Shoujo | Super Power,0.0,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
TV,manga,finished_airing,r+,False,2001.0,24.0,24.0,False,False,7.39,37029.0,6.9,-0.49,Action | Drama | Fantasy | Mystery | Shoujo | Super Power,1.0,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2005.0,26.0,24.0,False,False,6.92,66497.0,6.5,-0.42,Action | Comedy | Ecchi | Fantasy | Harem | Romance | School | Shounen | Super Power,1.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,light_novel,finished_airing,pg_13,False,2004.0,13.0,24.0,False,False,7.29,23440.0,6.9,-0.39,Drama | Girls Love | School | Shoujo,1.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2004.0,24.0,23.0,False,False,6.31,6516.0,5.9,-0.41,Adventure | Fantasy | Horror | Mecha | Psychological | Sci-Fi | Shounen | Space | Super Power,1.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
TV,original,finished_airing,r,False,1999.0,13.0,25.0,False,False,7.58,46164.0,7.3,-0.28,Adventure | Drama | Fantasy | Isekai | Military | Sci-Fi,0.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,r,False,2003.0,24.0,24.0,False,False,7.3,24328.0,6.8,-0.5,Action | Historical | Samurai | Shounen,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,g,False,2002.0,26.0,24.0,False,False,6.96,11226.0,6.5,-0.46,Comedy | Fantasy | Romance | School | Shounen,2.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,game,finished_airing,pg,False,1999.0,26.0,24.0,False,False,6.56,4129.0,6.1,-0.46,Adventure | Comedy | Fantasy | Historical,0.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,False,1997.0,1.0,133.0,False,True,8.67,897684.0,8.5,-0.17,Action | Adventure | Award Winning | Fantasy,2.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,False,2002.0,26.0,24.0,False,False,7.38,45411.0,7.1,-0.28,Award Winning | Drama | Mecha | Music | Mystery | Psychological | Romance | Sci-Fi | Suspense,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
TV,other,finished_airing,pg_13,False,2004.0,26.0,26.0,False,False,7.44,65289.0,7.0,-0.44,Historical | Mecha | Samurai | Sci-Fi,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,False,2003.0,24.0,23.0,False,False,7.37,39866.0,7.1,-0.27,Adventure | Drama | Fantasy | Mecha | Sci-Fi,1.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,False,2001.0,26.0,24.0,False,False,7.36,40158.0,7.0,-0.36,Action | Adventure | Drama | Sci-Fi | Super Power,1.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,r,False,2003.0,12.0,24.0,False,False,6.78,75332.0,6.0,-0.78,Action | Horror | Mystery | Romance | Supernatural | Vampire,1.0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
TV,manga,finished_airing,pg_13,False,1993.0,101.0,23.0,True,False,8.56,153031.0,8.3,-0.26,School | Shounen | Sports | Team Sports,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TV,original,finished_airing,pg_13,False,2000.0,13.0,24.0,False,False,6.36,2011.0,6.1,-0.26,Adventure | Drama | Fantasy | Isekai,0.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2004.0,25.0,24.0,False,False,7.21,14796.0,6.7,-0.51,Historical | Mystery | Mythology | Shounen | Supernatural,2.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
TV,manga,finished_airing,r,False,2004.0,24.0,23.0,False,False,6.86,94217.0,6.4,-0.46,Action | Delinquents | Drama | Ecchi | Martial Arts | School | Seinen | Super Power | Supernatural,2.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TV,manga,finished_airing,pg_13,False,2002.0,26.0,23.0,False,False,6.6,12245.0,6.1,-0.5,Action | Adventure | Romance | Sci-Fi | Shounen | Super Power,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,False,2005.0,26.0,25.0,False,False,7.51,100321.0,7.1,-0.41,Action | Adventure | Drama | Fantasy | Romance | Shounen,0.0,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,manga,finished_airing,g,False,2003.0,26.0,24.0,False,False,7.19,14714.0,6.9,-0.29,Comedy | Fantasy | Romance | School | Shoujo,3.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
TV,original,finished_airing,pg_13,False,2000.0,13.0,23.0,False,False,7.16,45557.0,6.7,-0.46,Ecchi | Mecha | Sci-Fi | Space,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,False,2001.0,13.0,23.0,False,False,7.39,33089.0,7.0,-0.39,Ecchi | Mecha | Sci-Fi | Space,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,False,1996.0,26.0,24.0,False,False,7.66,70578.0,7.3,-0.36,Adventure | Fantasy | Isekai | Love Polygon | Mecha | Romance,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,g,False,2002.0,39.0,24.0,False,False,7.4,7275.0,6.8,-0.6,School | Shounen | Sports | Team Sports,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TV,game,finished_airing,pg_13,False,2005.0,12.0,23.0,False,False,6.34,8887.0,5.8,-0.54,Mecha | Sci-Fi | Space,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,1998.0,26.0,25.0,False,False,8.37,222014.0,8.2,-0.17,Action | Drama | Racing | Seinen,4.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,1999.0,13.0,23.0,False,False,8.2,155192.0,8.1,-0.1,Action | Drama | Racing | Seinen,2.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,False,2001.0,1.0,104.0,False,True,7.92,129450.0,7.8,-0.12,Action | Drama | Racing | Seinen,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2000.0,24.0,23.0,False,False,7.09,140756.0,6.6,-0.49,Comedy | Ecchi | Harem | Romance | Shounen,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,light_novel,finished_airing,r+,False,2003.0,24.0,24.0,False,False,6.73,50182.0,6.1,-0.63,Comedy | Drama | Ecchi | Harem | Romance | School,1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,False,2002.0,12.0,23.0,False,False,7.09,99582.0,6.6,-0.49,Drama | Romance | School | Sci-Fi,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,False,2003.0,12.0,24.0,False,False,6.81,51644.0,6.4,-0.41,Comedy | Drama | Harem | School | Sci-Fi,3.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,r+,False,2002.0,24.0,15.0,False,False,6.51,11188.0,5.9,-0.61,Comedy | Ecchi | Romance | School | Sci-Fi,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
TV,original,finished_airing,r+,False,2005.0,24.0,23.0,False,False,7.3,43692.0,6.8,-0.5,Action | Adult Cast | Gore | Mystery | Organized Crime | Psychological | Super Power | Suspense,2.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
MOVIE,original,finished_airing,pg,False,2001.0,1.0,125.0,False,True,8.77,1427089.0,8.6,-0.17,Adventure | Award Winning | Fantasy | Mythology,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2002.0,50.0,25.0,False,False,7.43,10540.0,6.9,-0.53,Comedy | Magical Sex Shift | Romance | Shounen,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,original,finished_airing,pg_13,False,2003.0,26.0,23.0,False,False,7.79,139369.0,7.4,-0.39,Action | Adventure | Drama | Fantasy | Mystery,1.0,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,pg_13,False,2004.0,12.0,24.0,False,False,6.07,13281.0,5.5,-0.57,Action | Comedy | Ecchi | Harem | Super Power,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,r,False,2004.0,26.0,24.0,False,False,8.52,692799.0,8.4,-0.12,Action | Adventure | Comedy | Historical | Samurai,4.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,novel,finished_airing,pg_13,False,1998.0,27.0,24.0,False,False,7.14,12943.0,6.7,-0.44,Action | Adventure | Drama | Fantasy | Romance,0.0,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r+,False,2003.0,26.0,25.0,False,False,7.53,30578.0,7.3,-0.23,Action | Adventure | Comedy | Drama | Sci-Fi | Super Power,2.0,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,r+,False,1989.0,161.0,24.0,True,False,7.78,132778.0,7.5,-0.28,Action | Comedy | Ecchi | Magical Sex Shift | Martial Arts | Romance | School | Shounen,2.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
MOVIE,original,finished_airing,pg_13,False,1986.0,1.0,83.0,False,True,6.9,10379.0,6.7,-0.2,Adventure | Comedy | Mecha | Sci-Fi | Super Power,1.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,visual_novel,finished_airing,pg_13,False,2002.0,1.0,48.0,False,True,6.01,1378.0,5.6,-0.41,Comedy | Romance,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,False,1996.0,26.0,23.0,False,False,7.51,21617.0,7.3,-0.21,Comedy | Mecha | Military | Parody | Romance | Sci-Fi | Space,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
MOVIE,original,finished_airing,r,False,1998.0,1.0,79.0,False,True,6.74,9151.0,6.5,-0.24,Award Winning | Drama | Mecha | Psychological | Sci-Fi | Space,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
